date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-11-17,8042,金山電,TPEX,129462549,5802282,0.0
2025-11-17,8043,蜜望實,TPEX,79907170,3869176,0.0
2025-11-17,8044,網家,TPEX,205647065,14030397,0.0
2025-11-17,8047,星雲,TPEX,41666343,394704,0.0
2025-11-17,8048,德勝,TPEX,57705752,1362128,0.0
2025-11-17,8049,晶采,TPEX,118279808,2578096,0.0
2025-11-17,8050,廣積,TPEX,205178035,5718616,0.0
2025-11-17,8054,安國,TPEX,105772566,12446229,0.0
2025-11-17,8059,凱碩,TPEX,193445750,1479616,0.0
2025-11-17,8064,東捷,TPEX,164817836,10296874,0.0
2025-11-17,8066,來思達,TPEX,29642304,1088309,0.0
2025-11-17,8067,志旭,TPEX,20700000,1743950,0.0
2025-11-17,8068,全達,TPEX,80765949,6762345,0.0
2025-11-17,8069,元太,TPEX,1149894157,484003653,0.0
2025-11-17,8071,能率網通,TPEX,60084283,749474,0.0
2025-11-17,8074,鉅橡,TPEX,80974466,1448287,0.0
2025-11-17,8076,伍豐,TPEX,292213592,15327707,0.0
2025-11-17,8077,洛碁,TPEX,21945669,11224116,0.0
2025-11-17,8080,泰霖,TPEX,63163821,10163,0.0
2025-11-17,8083,瑞穎,TPEX,35133193,644000,0.0
2025-11-17,8084,巨虹,TPEX,69514149,555408,0.0
2025-11-17,8085,福華,TPEX,139983060,3496410,0.0
2025-11-17,8086,宏捷科,TPEX,196516123,39998894,0.0
2025-11-17,8087,麗升能源,TPEX,38985342,1173546,0.0
2025-11-17,8088,品安,TPEX,60921749,4991944,0.0
2025-11-17,8089,康全電訊,TPEX,65998718,1152172,0.0
2025-11-17,8091,翔名,TPEX,52760114,4360264,0.0
2025-11-17,8092,建暐,TPEX,57172325,494004,0.0
2025-11-17,8093,保銳,TPEX,60945945,50900,0.0
2025-11-17,8096,擎亞,TPEX,149343066,43321149,0.0
2025-11-17,8097,常珵,TPEX,63802468,273522,0.0
2025-11-17,8099,大世科,TPEX,100072800,2607030,0.0
2025-11-17,8107,大億金茂,TPEX,75000000,524448,0.0
2025-11-17,8109,博大,TPEX,82161236,2667553,0.0
2025-11-17,8111,立碁,TPEX,109102223,2543091,0.0
2025-11-17,8121,越峰,TPEX,212993743,1879103,0.0
2025-11-17,8147,正淩,TPEX,40606166,5660230,0.0
2025-11-17,8155,博智,TPEX,55767550,2704436,0.0
2025-11-17,8171,天宇,TPEX,112634194,1727381,0.0
2025-11-17,8176,智捷,TPEX,71701000,681715,0.0
2025-11-17,8182,加高,TPEX,107041215,55016515,0.0
2025-11-17,8183,精星,TPEX,121251068,2847765,0.0
2025-11-17,8227,巨有科技,TPEX,39543000,2021669,0.0
2025-11-17,8234,新漢,TPEX,141226472,4992446,0.0
2025-11-17,8240,華宏,TPEX,100004414,6490195,0.0
2025-11-17,8255,朋程,TPEX,101793480,7423326,0.0
2025-11-17,8272,全景軟體,TPEX,18997755,42575,0.0
2025-11-17,8277,商丞,TPEX,91628833,1222534,0.0
2025-11-17,8279,生展,TPEX,27100851,1592199,0.0
2025-11-17,8284,三竹,TPEX,46342000,438503,0.0
2025-11-17,8289,泰藝,TPEX,68333765,610664,0.0
2025-11-17,8291,尚茂,TPEX,17478450,12836148,0.0
2025-11-17,8299,群聯,TPEX,206566328,85827858,0.0
2025-11-17,8342,益張,TPEX,33536692,48150,0.0
2025-11-17,8349,恒耀,TPEX,208821391,2470659,0.0
2025-11-17,8349A,恒耀甲特,TPEX,10000000,153000,0.0
2025-11-17,8354,冠好,TPEX,78532263,463690,0.0
2025-11-17,8358,金居,TPEX,252588000,41597338,0.0
2025-11-17,8383,千附,TPEX,113760482,9671237,0.0
2025-11-17,8390,金益鼎,TPEX,96116128,7054779,0.0
2025-11-17,8401,白紗科,TPEX,70669058,178176,0.0
2025-11-17,8403,盛弘,TPEX,137640343,2450863,0.0
2025-11-17,8409,商之器,TPEX,32000000,30011,0.0
2025-11-17,8410,森田,TPEX,36589200,448000,0.0
2025-11-17,8415,大國鋼,TPEX,1031500000,106396024,0.0
2025-11-17,8416,實威,TPEX,28210710,220288,0.0
2025-11-17,8421,旭源,TPEX,54817140,461554,0.0
2025-11-17,8423,保綠-KY,TPEX,41714030,10388749,0.0
2025-11-17,8424,惠普,TPEX,36054368,184310,0.0
2025-11-17,8426,紅木-KY,TPEX,50242500,33824871,0.0
2025-11-17,8431,匯鑽科,TPEX,44391482,1103909,0.0
2025-11-17,8432,東生華,TPEX,38398140,278365,0.0
2025-11-17,8433,弘帆,TPEX,54502934,867000,0.0
2025-11-17,8435,鉅邁,TPEX,31700450,244009,0.0
2025-11-17,8436,大江,TPEX,117728830,10278574,0.0
2025-11-17,8437,大地-KY,TPEX,47014070,11075295,0.0
2025-11-17,8440,綠電,TPEX,50255299,663090,0.0
2025-11-17,8444,綠河-KY,TPEX,110466845,64423768,0.0
2025-11-17,8446,華研,TPEX,52914405,3087295,0.0
2025-11-17,8450,霹靂,TPEX,51309947,197052,0.0
2025-11-17,8455,大拓-KY,TPEX,25219056,22145306,0.0
2025-11-17,8472,夠麻吉,TPEX,17735800,251689,0.0
2025-11-17,8477,創業家,TPEX,64170616,92003,0.0
2025-11-17,8489,三貝德,TPEX,40281537,3005995,0.0
2025-11-17,8905,裕國,TPEX,119440000,307009,0.0
2025-11-17,8906,花王,TPEX,44037370,116787,0.0
2025-11-17,8908,欣雄,TPEX,315332742,574304,0.0
2025-11-17,8916,光隆,TPEX,151144927,4942140,0.0
2025-11-17,8917,欣泰,TPEX,162652459,2195246,0.0
2025-11-17,8921,沈氏,TPEX,46592159,95609,0.0
2025-11-17,8923,時報,TPEX,30375800,1259703,0.0
2025-11-17,8924,大田,TPEX,83800000,2673833,0.0
2025-11-17,8927,北基,TPEX,432100367,10929344,0.0
2025-11-17,8928,鉅明,TPEX,50854015,210193,0.0
2025-11-17,8929,富堡,TPEX,50580862,244196,0.0
2025-11-17,8930,青鋼,TPEX,81809406,2254818,0.0
2025-11-17,8931,大汽電,TPEX,122254862,278121,0.0
2025-11-17,8932,智通*,TPEX,178981642,54672522,0.0
2025-11-17,8933,愛地雅,TPEX,326724305,2513156,0.0
2025-11-17,8935,邦泰,TPEX,113495000,1595785,0.0
2025-11-17,8936,國統,TPEX,248078157,39241717,0.0
2025-11-17,8937,合騏,TPEX,102320068,852501,0.0
2025-11-17,8938,明安,TPEX,155249904,11829782,0.0
2025-11-17,8941,關中,TPEX,34972071,610532,0.0
2025-11-17,8942,森鉅,TPEX,198842255,26422967,0.0
2025-11-17,9949,琉園,TPEX,44033360,955388,0.0
2025-11-17,9950,萬國通,TPEX,167716000,67080,0.0
2025-11-17,9951,皇田,TPEX,74900000,3983234,0.0
2025-11-17,9960,邁達康,TPEX,33592500,2936149,0.0
2025-11-17,9962,有益,TPEX,90220260,293109,0.0
2025-11-18,1240,茂生農經,TPEX,44232373,1620138,0.0
2025-11-18,1259,安心,TPEX,32389500,8467329,0.0
2025-11-18,1264,德麥,TPEX,37064367,540119,0.0
2025-11-18,1268,漢來美食,TPEX,42223730,702841,0.0
2025-11-18,1294,漢田生技,TPEX,31027563,119819,0.0
2025-11-18,1295,生合,TPEX,34474800,337000,0.0
2025-11-18,1336,台翰,TPEX,77614419,3279976,0.0
2025-11-18,1565,精華,TPEX,50416516,4731274,0.0
2025-11-18,1569,濱川,TPEX,132547441,2730870,0.0
2025-11-18,1570,力肯,TPEX,51500839,837140,0.0
2025-11-18,1580,新麥,TPEX,49339242,2647583,0.0
2025-11-18,1584,精剛,TPEX,232470533,5445367,0.0
2025-11-18,1586,和勤,TPEX,106849467,1425470,0.0
2025-11-18,1591,駿吉-KY,TPEX,38048047,1182822,0.0
2025-11-18,1593,祺驊,TPEX,39784772,2348144,0.0
2025-11-18,1595,川寶,TPEX,54151980,892637,0.0
2025-11-18,1599,宏佳騰,TPEX,74528764,5820946,0.0
2025-11-18,1742,台蠟,TPEX,93559300,209848,0.0
2025-11-18,1777,生泰,TPEX,44591713,683052,0.0
2025-11-18,1781,合世,TPEX,47407605,289171,0.0
2025-11-18,1784,訊聯,TPEX,53121191,1397948,0.0
2025-11-18,1785,光洋科,TPEX,596022243,96295623,0.0
2025-11-18,1788,杏昌,TPEX,44520971,4849995,0.0
2025-11-18,1796,金穎生技,TPEX,41459793,318002,0.0
2025-11-18,1799,易威,TPEX,124689527,15185234,0.0
2025-11-18,1813,寶利徠,TPEX,46635510,4411704,0.0
2025-11-18,1815,富喬,TPEX,520430396,99167052,0.0
2025-11-18,2035,唐榮,TPEX,350000000,227014,0.0
2025-11-18,2061,風青,TPEX,57378052,1159042,0.0
2025-11-18,2063,世鎧,TPEX,48101453,480328,0.0
2025-11-18,2064,晉椿,TPEX,69330000,43000,0.0
2025-11-18,2065,世豐,TPEX,63516707,851051,0.0
2025-11-18,2066,世德,TPEX,44449527,4279797,0.0
2025-11-18,2067,嘉鋼,TPEX,45138177,5050395,0.0
2025-11-18,2070,精湛,TPEX,35782800,765648,0.0
2025-11-18,2073,雄順,TPEX,27500000,13000,0.0
2025-11-18,2221,大甲,TPEX,42325000,296020,0.0
2025-11-18,2230,泰茂,TPEX,68029605,1332243,0.0
2025-11-18,2235,謚源,TPEX,35878000,39000,0.0
2025-11-18,2596,綠意,TPEX,100000000,381644,0.0
2025-11-18,2640,大車隊,TPEX,59264956,4195860,0.0
2025-11-18,2641,正德,TPEX,318271229,20565453,0.0
2025-11-18,2643,捷迅,TPEX,35000000,549126,0.0
2025-11-18,2718,全心投控,TPEX,87576000,662001,0.0
2025-11-18,2719,燦星旅,TPEX,68969500,143756,0.0
2025-11-18,2724,藝舍-KY,TPEX,59656345,9009964,0.0
2025-11-18,2726,雅茗-KY,TPEX,27922454,8862900,0.0
2025-11-18,2729,瓦城,TPEX,43413783,793190,0.0
2025-11-18,2732,六角,TPEX,46518570,1679108,0.0
2025-11-18,2734,易飛網,TPEX,57259760,2199292,0.0
2025-11-18,2736,富野,TPEX,79972230,553092,0.0
2025-11-18,2740,天蔥,TPEX,13952016,279836,0.0
2025-11-18,2743,山富,TPEX,46815210,405440,0.0
2025-11-18,2745,五福,TPEX,33808526,1338676,0.0
2025-11-18,2751,王座,TPEX,19600000,83387,0.0
2025-11-18,2752,豆府,TPEX,26693861,331285,0.0
2025-11-18,2754,亞洲藏壽司,TPEX,46861000,32142180,0.0
2025-11-18,2755,揚秦,TPEX,36429305,510476,0.0
2025-11-18,2756,聯發國際,TPEX,24542820,289320,0.0
2025-11-18,2916,滿心,TPEX,64626878,13693993,0.0
2025-11-18,2924,宏太-KY,TPEX,52035934,34765760,0.0
2025-11-18,2926,誠品生活,TPEX,47389650,525202,0.0
2025-11-18,2937,集雅社,TPEX,43541975,33901,0.0
2025-11-18,2941,米斯特,TPEX,15390000,69000,0.0
2025-11-18,2947,振宇五金,TPEX,21487460,206053,0.0
2025-11-18,2948,寶陞,TPEX,30000000,38318,0.0
2025-11-18,2949,欣新網,TPEX,30641100,11292,0.0
2025-11-18,3064,泰偉,TPEX,13011451,15592,0.0
2025-11-18,3066,李洲,TPEX,83070612,548318,0.0
2025-11-18,3067,全域,TPEX,20000000,9452,0.0
2025-11-18,3071,協禧,TPEX,110000000,1016845,0.0
2025-11-18,3073,天方能源,TPEX,39511028,331089,0.0
2025-11-18,3078,僑威,TPEX,227391064,52564509,0.0
2025-11-18,3081,聯亞,TPEX,92521377,18591017,0.0
2025-11-18,3083,網龍,TPEX,86486858,823076,0.0
2025-11-18,3085,新零售,TPEX,69019288,3930294,0.0
2025-11-18,3086,華義,TPEX,27271051,11478778,0.0
2025-11-18,3088,艾訊,TPEX,107563017,10125818,0.0
2025-11-18,3093,港建*,TPEX,145155576,98798396,0.0
2025-11-18,3095,及成,TPEX,14680000,528244,0.0
2025-11-18,3105,穩懋,TPEX,423940384,95650317,0.0
2025-11-18,3114,好德,TPEX,65129792,405682,0.0
2025-11-18,3115,富榮綱,TPEX,57197615,1319707,0.0
2025-11-18,3118,進階,TPEX,32452860,128073,0.0
2025-11-18,3122,笙泉,TPEX,40764826,1719431,0.0
2025-11-18,3128,昇銳,TPEX,47317489,1880261,0.0
2025-11-18,3131,弘塑,TPEX,29216015,5678886,0.0
2025-11-18,3141,晶宏,TPEX,75210228,5636214,0.0
2025-11-18,3147,大綜,TPEX,43686831,666759,0.0
2025-11-18,3152,璟德,TPEX,69016200,9039307,0.0
2025-11-18,3158,嘉實,TPEX,30298425,420219,0.0
2025-11-18,3162,精確,TPEX,130241112,59506046,0.0
2025-11-18,3163,波若威,TPEX,80540741,5773488,0.0
2025-11-18,3169,亞信,TPEX,63106981,1605666,0.0
2025-11-18,3171,炎洲流通,TPEX,33118158,231325,0.0
2025-11-18,3176,基亞,TPEX,139306755,5183757,0.0
2025-11-18,3178,公準,TPEX,45050000,454000,0.0
2025-11-18,3188,鑫龍騰,TPEX,186309876,1711105,0.0
2025-11-18,3191,雲嘉南,TPEX,43597381,11794,0.0
2025-11-18,3205,佰研,TPEX,67545631,4289914,0.0
2025-11-18,3206,志豐,TPEX,58916621,1001817,0.0
2025-11-18,3207,耀勝,TPEX,66422124,2664247,0.0
2025-11-18,3211,順達,TPEX,153781021,31462278,0.0
2025-11-18,3213,茂訊,TPEX,58685547,2886322,0.0
2025-11-18,3217,優群,TPEX,90104203,11575616,0.0
2025-11-18,3218,大學光,TPEX,84724899,6249674,0.0
2025-11-18,3219,倚強科,TPEX,71103880,2896641,0.0
2025-11-18,3221,台嘉碩,TPEX,103878310,4082528,0.0
2025-11-18,3224,三顧,TPEX,68172648,451147,0.0
2025-11-18,3226,龍鋒,TPEX,64430573,28956,0.0
2025-11-18,3227,原相,TPEX,149927748,32640824,0.0
2025-11-18,3228,金麗科,TPEX,71511495,4543100,0.0
2025-11-18,3230,錦明,TPEX,86010900,2506062,0.0
2025-11-18,3232,昱捷,TPEX,46567865,3661616,0.0
2025-11-18,3234,光環,TPEX,111474692,2438726,0.0
2025-11-18,3236,千如,TPEX,105000613,11050671,0.0
2025-11-18,3252,海灣,TPEX,50195754,1112246,0.0
2025-11-18,3259,鑫創,TPEX,72965934,7968689,0.0
2025-11-18,3260,威剛,TPEX,325785648,92995799,0.0
2025-11-18,3264,欣銓,TPEX,490170076,179791187,0.0
2025-11-18,3265,台星科,TPEX,136261659,4601098,0.0
2025-11-18,3268,海德威,TPEX,34720796,271929,0.0
2025-11-18,3272,東碩,TPEX,61176789,267040,0.0
2025-11-18,3276,宇環,TPEX,69712666,525222,0.0
2025-11-18,3284,太普高,TPEX,108482473,411410,0.0
2025-11-18,3285,微端,TPEX,42735324,5500931,0.0
2025-11-18,3287,廣寰科,TPEX,43970483,808000,0.0
2025-11-18,3288,點晶,TPEX,16000000,22962,0.0
2025-11-18,3289,宜特,TPEX,74259421,4845403,0.0
2025-11-18,3290,東浦,TPEX,90215034,6081196,0.0
2025-11-18,3293,鈊象,TPEX,281801560,68785247,0.0
2025-11-18,3294,英濟,TPEX,132015919,10321104,0.0
2025-11-18,3297,杭特,TPEX,36049445,1561362,0.0
2025-11-18,3303,岱稜,TPEX,94090607,4473910,0.0
2025-11-18,3306,鼎天,TPEX,50607702,1067368,0.0
2025-11-18,3310,佳穎,TPEX,71479154,57000,0.0
2025-11-18,3313,斐成,TPEX,205060776,3569223,0.0
2025-11-18,3317,尼克森,TPEX,90000000,4893227,0.0
2025-11-18,3322,建舜電,TPEX,121582157,2912537,0.0
2025-11-18,3323,加百裕,TPEX,93952394,3925540,0.0
2025-11-18,3324,雙鴻,TPEX,91774449,25204995,0.0
2025-11-18,3325,旭品,TPEX,90168610,1297360,0.0
2025-11-18,3332,幸康,TPEX,48104246,1205610,0.0
2025-11-18,3339,泰谷,TPEX,66568300,953708,0.0
2025-11-18,3349,寶德,TPEX,46071648,114208,0.0
2025-11-18,3354,律勝,TPEX,70112426,484292,0.0
2025-11-18,3357,臺慶科,TPEX,102034881,14161228,0.0
2025-11-18,3360,尚立,TPEX,76402244,1063574,0.0
2025-11-18,3362,先進光,TPEX,142449075,7417010,0.0
2025-11-18,3363,上詮,TPEX,103640567,15502315,0.0
2025-11-18,3372,典範,TPEX,175324000,1919572,0.0
2025-11-18,3373,熱映,TPEX,47618782,921144,0.0
2025-11-18,3374,精材,TPEX,271364316,23539734,0.0
2025-11-18,3379,彬台,TPEX,38041748,0,0.0
2025-11-18,3388,崇越電,TPEX,74062358,5055956,0.0
2025-11-18,3390,旭軟,TPEX,78958259,605927,0.0
2025-11-18,3402,漢科,TPEX,73047692,4274916,0.0
2025-11-18,3426,台興,TPEX,26400000,108721,0.0
2025-11-18,3430,奇鈦科,TPEX,33716085,2136738,0.0
2025-11-18,3434,哲固,TPEX,35380792,1407519,0.0
2025-11-18,3438,類比科,TPEX,47165815,937827,0.0
2025-11-18,3441,聯一光,TPEX,40039920,532009,0.0
2025-11-18,3444,利機,TPEX,44996877,5192317,0.0
2025-11-18,3455,由田,TPEX,59850750,3740630,0.0
2025-11-18,3465,進泰電子,TPEX,35329862,1652344,0.0
2025-11-18,3466,德晉,TPEX,61492073,7517001,0.0
2025-11-18,3467,台灣精材,TPEX,31106569,332992,0.0
2025-11-18,3479,安勤,TPEX,72630164,6032415,0.0
2025-11-18,3483,力致,TPEX,99049257,6733470,0.0
2025-11-18,3484,崧騰,TPEX,78828189,5852211,0.0
2025-11-18,3489,森寶,TPEX,90452155,451000,0.0
2025-11-18,3490,單井,TPEX,55006435,1318720,0.0
2025-11-18,3491,昇達科,TPEX,66553151,16216797,0.0
2025-11-18,3492,長盛,TPEX,35531600,232000,0.0
2025-11-18,3498,陽程,TPEX,61273008,3691502,0.0
2025-11-18,3499,環天科,TPEX,54970596,102937,0.0
2025-11-18,3508,位速,TPEX,104311737,682023,0.0
2025-11-18,3511,矽瑪,TPEX,79972945,1368191,0.0
2025-11-18,3512,皇龍,TPEX,113072372,465852,0.0
2025-11-18,3516,亞帝歐,TPEX,59560874,306285,0.0
2025-11-18,3520,華盈,TPEX,68846778,1606148,0.0
2025-11-18,3521,鴻翊,TPEX,128265552,215015,0.0
2025-11-18,3522,御嵿,TPEX,83971209,172119,0.0
2025-11-18,3523,迎輝,TPEX,64257868,34001,0.0
2025-11-18,3526,凡甲,TPEX,65134161,8132970,0.0
2025-11-18,3527,聚積,TPEX,44445125,2230150,0.0
2025-11-18,3529,力旺,TPEX,74673742,39360927,0.0
2025-11-18,3531,先益,TPEX,61175011,11804414,0.0
2025-11-18,3537,堡達,TPEX,56242979,1830262,0.0
2025-11-18,3540,曜越,TPEX,72458548,2266529,0.0
2025-11-18,3541,西柏,TPEX,56349142,560847,0.0
2025-11-18,3546,宇峻,TPEX,58427323,4237930,0.0
2025-11-18,3548,兆利,TPEX,67744175,2477248,0.0
2025-11-18,3551,世禾,TPEX,62274890,2671040,0.0
2025-11-18,3552,同致,TPEX,97918334,10760918,0.0
2025-11-18,3555,博士旺,TPEX,29998797,1056719,0.0
2025-11-18,3556,禾瑞亞,TPEX,63702844,2760430,0.0
2025-11-18,3558,神準,TPEX,59060881,2167043,0.0
2025-11-18,3564,其陽,TPEX,59123100,1361672,0.0
2025-11-18,3567,逸昌,TPEX,33954000,1015281,0.0
2025-11-18,3570,大塚,TPEX,17097000,7643450,0.0
2025-11-18,3577,泓格,TPEX,63965653,2768296,0.0
2025-11-18,3580,友威科,TPEX,39470657,1985328,0.0
2025-11-18,3581,博磊,TPEX,51006000,6556447,0.0
2025-11-18,3587,閎康,TPEX,67038234,6936816,0.0
2025-11-18,3594,磐儀,TPEX,95948358,2100812,0.0
2025-11-18,3597,映興,TPEX,39236440,497176,0.0
2025-11-18,3609,三一東林,TPEX,38419387,1061001,0.0
2025-11-18,3611,鼎翰,TPEX,47490134,5918702,0.0
2025-11-18,3615,安可,TPEX,68466976,2053568,0.0
2025-11-18,3623,富晶通,TPEX,29185946,401067,0.0
2025-11-18,3624,光頡,TPEX,117340842,50288711,0.0
2025-11-18,3625,西勝,TPEX,114246765,9468105,0.0
2025-11-18,3628,盈正,TPEX,45000000,2944094,0.0
2025-11-18,3629,地心引力,TPEX,32954782,9000,0.0
2025-11-18,3630,新鉅科,TPEX,204191848,84664728,0.0
2025-11-18,3631,晟楠,TPEX,81820909,6506301,0.0
2025-11-18,3632,研勤,TPEX,40889738,107986,0.0
2025-11-18,3646,艾恩特,TPEX,39297371,2838082,0.0
2025-11-18,3663,鑫科,TPEX,108494074,1966661,0.0
2025-11-18,3664,安瑞-KY,TPEX,59525482,21696415,0.0
2025-11-18,3666,光耀,TPEX,104894850,303969,0.0
2025-11-18,3672,康聯訊,TPEX,40790375,1010017,0.0
2025-11-18,3675,德微,TPEX,53057923,28703831,0.0
2025-11-18,3680,家登,TPEX,96039516,13462449,0.0
2025-11-18,3684,榮昌,TPEX,30001674,89999,0.0
2025-11-18,3685,元創精密,TPEX,79574000,1775006,0.0
2025-11-18,3687,歐買尬,TPEX,30059572,2056011,0.0
2025-11-18,3689,湧德,TPEX,85225676,3447198,0.0
2025-11-18,3691,碩禾,TPEX,91883420,2919052,0.0
2025-11-18,3693,營邦,TPEX,42990694,3805179,0.0
2025-11-18,3707,漢磊,TPEX,383222653,39505958,0.0
2025-11-18,3709,鑫聯大投控,TPEX,125569450,11066013,0.0
2025-11-18,3710,連展投控,TPEX,287250734,9283165,0.0
2025-11-18,3713,新晶投控,TPEX,88090000,385032,0.0
2025-11-18,4102,永日,TPEX,42373443,430197,0.0
2025-11-18,4105,東洋,TPEX,248649959,55357143,0.0
2025-11-18,4107,邦特,TPEX,69298336,5763457,0.0
2025-11-18,4109,加捷生醫,TPEX,118736681,1674071,0.0
2025-11-18,4111,濟生,TPEX,59832135,2026346,0.0
2025-11-18,4113,聯上,TPEX,231138137,2454292,0.0
2025-11-18,4114,健喬,TPEX,510175636,34507073,0.0
2025-11-18,4116,明基醫,TPEX,44566000,319049,0.0
2025-11-18,4120,友華,TPEX,86747119,5610063,0.0
2025-11-18,4121,優盛,TPEX,82748045,859280,0.0
2025-11-18,4123,晟德,TPEX,761225674,76850289,0.0
2025-11-18,4126,太醫,TPEX,72600000,7856463,0.0
2025-11-18,4127,天良,TPEX,45760000,414123,0.0
2025-11-18,4128,中天,TPEX,588170597,39747417,0.0
2025-11-18,4129,聯合,TPEX,96436704,14859682,0.0
2025-11-18,4130,健亞,TPEX,114887530,2014153,0.0
2025-11-18,4131,浩泰,TPEX,39500000,15000,0.0
2025-11-18,4138,曜亞,TPEX,39930000,204935,0.0
2025-11-18,4139,馬光-KY,TPEX,42549911,8488329,0.0
2025-11-18,4147,中裕,TPEX,273119225,25761982,0.0
2025-11-18,4153,鈺緯,TPEX,58668197,157972,0.0
2025-11-18,4154,樂威科-KY,TPEX,32327620,7054595,0.0
2025-11-18,4157,太景*-KY,TPEX,711834475,11059794,0.0
2025-11-18,4160,訊聯基因,TPEX,26690334,141812,0.0
2025-11-18,4161,聿新科,TPEX,59808204,883378,0.0
2025-11-18,4162,智擎,TPEX,145677640,10017672,0.0
2025-11-18,4163,鐿鈦,TPEX,49703893,1385886,0.0
2025-11-18,4166,友霖,TPEX,243035089,25491141,0.0
2025-11-18,4167,松瑞藥,TPEX,310444107,33650357,0.0
2025-11-18,4168,醣聯,TPEX,112521318,5178778,0.0
2025-11-18,4171,瑞基,TPEX,58457469,7830677,0.0
2025-11-18,4173,久裕,TPEX,74574355,2618569,0.0
2025-11-18,4174,浩鼎,TPEX,263159374,23632919,0.0
2025-11-18,4175,杏一,TPEX,42323307,52118,0.0
2025-11-18,4183,福永生技,TPEX,23800000,2000,0.0
2025-11-18,4188,安克,TPEX,63332900,55314,0.0
2025-11-18,4192,杏國,TPEX,35164500,108104,0.0
2025-11-18,4198,欣大健康,TPEX,24108000,285940,0.0
2025-11-18,4205,中華食,TPEX,97649228,499203,0.0
2025-11-18,4207,環泰,TPEX,198538008,3141227,0.0
2025-11-18,4303,信立,TPEX,94605317,685372,0.0
2025-11-18,4304,勝昱,TPEX,36038065,1389,0.0
2025-11-18,4305,世坤,TPEX,55014000,31365,0.0
2025-11-18,4401,東隆興,TPEX,122692012,1801772,0.0
2025-11-18,4402,郡都開發,TPEX,67991830,1520145,0.0
2025-11-18,4406,新昕纖,TPEX,51912000,96117,0.0
2025-11-18,4413,飛寶企業,TPEX,31314689,1794009,0.0
2025-11-18,4416,三圓,TPEX,73586213,405182,0.0
2025-11-18,4417,金洲,TPEX,83971399,4314919,0.0
2025-11-18,4419,皇家美食,TPEX,169163133,3883,0.0
2025-11-18,4420,光明,TPEX,40455000,261353,0.0
2025-11-18,4430,耀億,TPEX,56273609,1285912,0.0
2025-11-18,4432,銘旺實,TPEX,50589000,491220,0.0
2025-11-18,4433,興采,TPEX,61299774,35613,0.0
2025-11-18,4442,竣邦-KY,TPEX,30442938,19734744,0.0
2025-11-18,4502,健信,TPEX,57469686,2162102,0.0
2025-11-18,4503,金雨,TPEX,78313326,3036967,0.0
2025-11-18,4506,崇友,TPEX,177012000,4151661,0.0
2025-11-18,4510,高鋒,TPEX,108010689,5287002,0.0
2025-11-18,4513,福裕,TPEX,114361921,1714840,0.0
2025-11-18,4523,永彰,TPEX,64949000,1928013,0.0
2025-11-18,4527,方土霖,TPEX,76152370,1371242,0.0
2025-11-18,4528,江興鍛,TPEX,84165695,97655,0.0
2025-11-18,4529,淳紳,TPEX,84549096,13979945,0.0
2025-11-18,4530,宏易,TPEX,69437276,2100708,0.0
2025-11-18,4533,協易機,TPEX,158434110,8421631,0.0
2025-11-18,4534,慶騰,TPEX,86788948,625704,0.0
2025-11-18,4535,至興,TPEX,75661740,91152,0.0
2025-11-18,4538,大詠城,TPEX,58772991,87516,0.0
2025-11-18,4541,晟田,TPEX,67647068,3199595,0.0
2025-11-18,4542,科嶠,TPEX,32323417,1967219,0.0
2025-11-18,4543,萬在,TPEX,59772300,4180741,0.0
2025-11-18,4549,桓達,TPEX,57002445,716970,0.0
2025-11-18,4550,長佳,TPEX,37838783,584001,0.0
2025-11-18,4554,橙的,TPEX,26327464,6484509,0.0
2025-11-18,4556,旭然,TPEX,42302840,4645054,0.0
2025-11-18,4558,寶緯,TPEX,50000000,141000,0.0
2025-11-18,4561,健椿,TPEX,58521619,886105,0.0
2025-11-18,4563,百德,TPEX,54950000,1854135,0.0
2025-11-18,4568,科際精密,TPEX,31772125,6370251,0.0
2025-11-18,4577,達航科技,TPEX,49137998,1143000,0.0
2025-11-18,4580,捷流閥業,TPEX,46803109,1297458,0.0
2025-11-18,4584,君帆,TPEX,30002400,8080,0.0
2025-11-18,4609,唐鋒,TPEX,47946820,0,0.0
2025-11-18,4702,中美實,TPEX,72333200,31223546,0.0
2025-11-18,4706,大恭,TPEX,79030093,23244091,0.0
2025-11-18,4707,磐亞,TPEX,403715270,1682257,0.0
2025-11-18,4711,永純,TPEX,61056000,486873,0.0
2025-11-18,4714,永捷,TPEX,178088188,8104579,0.0
2025-11-18,4716,大立,TPEX,94427191,2579135,0.0
2025-11-18,4721,美琪瑪,TPEX,74986304,2030288,0.0
2025-11-18,4726,永昕,TPEX,207114300,43129508,0.0
2025-11-18,4728,雙美,TPEX,54463000,9740055,0.0
2025-11-18,4729,熒茂,TPEX,79226741,1035287,0.0
2025-11-18,4735,豪展,TPEX,41568758,21431,0.0
2025-11-18,4741,泓瀚,TPEX,34812079,458980,0.0
2025-11-18,4743,合一,TPEX,479296486,37764666,0.0
2025-11-18,4744,皇將,TPEX,54984332,4893426,0.0
2025-11-18,4745,合富-KY,TPEX,77449547,9528477,0.0
2025-11-18,4747,強生,TPEX,44932346,280875,0.0
2025-11-18,4749,新應材,TPEX,92732865,11501173,0.0
2025-11-18,4754,國碳科,TPEX,30283215,71967,0.0
2025-11-18,4760,勤凱,TPEX,32218283,1078306,0.0
